event_id,application_id,stage_name,event_date,stage_sequence
EVT0007493,APP002685,Application Submitted,2025-03-23,1
EVT0007494,APP002685,Rejected,2025-03-24,2
EVT0007495,APP002686,Application Submitted,2025-08-27,1
EVT0007496,APP002686,Rejected,2025-08-31,2
EVT0007497,APP002687,Application Submitted,2024-11-06,1
EVT0007498,APP002687,Recruiter Screen,2024-11-17,2
EVT0007499,APP002687,Interview 1,2024-12-04,3
EVT0007500,APP002687,Rejected,2024-12-07,4
EVT0007501,APP002688,Application Submitted,2025-01-08,1
EVT0007502,APP002688,Recruiter Screen,2025-01-16,2
EVT0007503,APP002688,Interview 1,2025-02-11,3
EVT0007504,APP002688,Rejected,2025-02-13,4
EVT0007505,APP002689,Application Submitted,2025-04-16,1
EVT0007506,APP002689,Recruiter Screen,2025-04-25,2
EVT0007507,APP002689,Rejected,2025-04-29,3
EVT0007508,APP002690,Application Submitted,2025-05-18,1
EVT0007509,APP002690,Recruiter Screen,2025-05-25,2
EVT0007510,APP002690,Interview 1,2025-06-07,3
EVT0007511,APP002690,Rejected,2025-06-13,4
EVT0007512,APP002691,Application Submitted,2025-02-27,1
EVT0007513,APP002691,Rejected,2025-03-05,2
EVT0007514,APP002692,Application Submitted,2024-03-19,1
EVT0007515,APP002692,Recruiter Screen,2024-03-27,2
EVT0007516,APP002692,Rejected,2024-03-28,3
EVT0007517,APP002693,Application Submitted,2024-07-30,1
EVT0007518,APP002693,Recruiter Screen,2024-08-03,2
EVT0007519,APP002693,Interview 1,2024-08-28,3
EVT0007520,APP002693,Interview 2,2024-09-07,4
EVTR000247,APP002693,Rejected,2024-09-17,5
EVT0007523,APP002694,Application Submitted,2025-01-23,1
EVT0007524,APP002694,Rejected,2025-01-30,2
EVT0007525,APP002695,Application Submitted,2024-12-25,1
EVT0007526,APP002695,Recruiter Screen,2024-12-29,2
EVT0007527,APP002695,Rejected,2025-01-03,3
EVT0007528,APP002696,Application Submitted,2024-02-25,1
EVT0007529,APP002696,Recruiter Screen,2024-03-03,2
EVT0007530,APP002696,Withdrawn,2024-03-03,3
EVT0007531,APP002697,Application Submitted,2024-03-14,1
EVT0007532,APP002697,Rejected,2024-03-20,2
EVT0007533,APP002698,Application Submitted,2024-11-13,1
EVT0007534,APP002698,Rejected,2024-11-19,2
EVT0007535,APP002699,Application Submitted,2025-03-17,1
EVT0007536,APP002699,Rejected,2025-03-18,2
EVT0007537,APP002700,Application Submitted,2025-08-17,1
EVT0007538,APP002700,Recruiter Screen,2025-08-24,2
EVT0007539,APP002700,Interview 1,2025-09-05,3
EVT0007540,APP002700,Withdrawn,2025-09-11,4
EVT0007541,APP002701,Application Submitted,2025-10-01,1
EVT0007542,APP002701,Recruiter Screen,2025-10-06,2
EVT0007543,APP002701,Rejected,2025-10-09,3
EVT0007544,APP002702,Application Submitted,2024-02-24,1
EVT0007545,APP002702,Rejected,2024-02-28,2
EVT0007546,APP002703,Application Submitted,2024-07-25,1
EVT0007547,APP002703,Rejected,2024-07-31,2
EVT0007548,APP002704,Application Submitted,2024-06-03,1
EVT0007549,APP002704,Recruiter Screen,2024-06-09,2
EVT0007550,APP002704,Interview 1,2024-06-21,3
EVT0007551,APP002704,Rejected,2024-06-25,4
EVT0007552,APP002705,Application Submitted,2024-04-05,1
EVT0007553,APP002705,Rejected,2024-04-11,2
EVT0007554,APP002706,Application Submitted,2025-03-08,1
EVT0007555,APP002706,Rejected,2025-03-09,2
EVT0007556,APP002707,Application Submitted,2024-05-30,1
EVT0007557,APP002707,Rejected,2024-05-31,2
EVT0007558,APP002708,Application Submitted,2025-01-14,1
EVT0007559,APP002708,Recruiter Screen,2025-01-24,2
EVT0007560,APP002708,Rejected,2025-01-25,3
EVT0007561,APP002709,Application Submitted,2025-09-05,1
EVT0007562,APP002709,Rejected,2025-09-08,2
EVT0007563,APP002710,Application Submitted,2025-11-08,1
EVT0007564,APP002710,Rejected,2025-11-13,2
EVT0007565,APP002711,Application Submitted,2025-12-23,1
EVT0007566,APP002711,Rejected,2025-12-31,2
EVT0007567,APP002712,Application Submitted,2025-04-05,1
EVT0007568,APP002712,Rejected,2025-04-07,2
EVT0007569,APP002713,Application Submitted,2025-01-01,1
EVT0007570,APP002713,Rejected,2025-01-09,2
EVT0007571,APP002714,Application Submitted,2025-04-25,1
EVT0007572,APP002714,Recruiter Screen,2025-04-27,2
EVT0007573,APP002714,Interview 1,2025-05-14,3
EVT0007574,APP002714,Rejected,2025-05-15,4
EVT0007575,APP002715,Application Submitted,2025-08-23,1
EVT0007576,APP002715,Recruiter Screen,2025-08-29,2
EVT0007577,APP002715,Rejected,2025-09-02,3
EVT0007578,APP002716,Application Submitted,2024-06-28,1
EVT0007579,APP002716,Rejected,2024-07-01,2
EVT0007580,APP002717,Application Submitted,2024-08-23,1
EVT0007581,APP002717,Recruiter Screen,2024-08-30,2
EVT0007582,APP002717,Rejected,2024-09-03,3
EVT0007583,APP002718,Application Submitted,2024-06-30,1
EVT0007584,APP002718,Rejected,2024-07-02,2
EVT0007585,APP002719,Application Submitted,2025-02-16,1
EVT0007586,APP002719,Recruiter Screen,2025-02-18,2
EVT0007587,APP002719,Withdrawn,2025-02-19,3
EVT0007588,APP002720,Application Submitted,2024-10-04,1
EVT0007589,APP002720,Rejected,2024-10-05,2
EVT0007590,APP002721,Application Submitted,2025-02-09,1
EVT0007591,APP002721,Recruiter Screen,2025-02-12,2
EVT0007592,APP002721,Rejected,2025-02-13,3
EVT0007593,APP002722,Application Submitted,2024-11-17,1
EVT0007594,APP002722,Rejected,2024-11-25,2
EVT0007595,APP002723,Application Submitted,2025-08-05,1
EVT0007596,APP002723,Recruiter Screen,2025-08-14,2
EVT0007597,APP002723,Interview 1,2025-09-01,3
EVT0007598,APP002723,Interview 2,2025-09-06,4
EVT0007599,APP002723,Offer,2025-09-13,5
EVT0007600,APP002723,Hired,2025-09-16,6
EVT0007601,APP002724,Application Submitted,2024-08-16,1
EVT0007602,APP002724,Rejected,2024-08-19,2
EVT0007603,APP002725,Application Submitted,2025-06-26,1
EVT0007604,APP002725,Rejected,2025-07-02,2
EVT0007605,APP002726,Application Submitted,2025-03-09,1
EVT0007606,APP002726,Rejected,2025-03-16,2
EVT0007607,APP002727,Application Submitted,2024-11-06,1
EVT0007608,APP002727,Recruiter Screen,2024-11-16,2
EVT0007609,APP002727,Rejected,2024-11-21,3
EVT0007610,APP002728,Application Submitted,2025-11-17,1
EVT0007611,APP002728,Recruiter Screen,2025-11-19,2
EVT0007612,APP002728,Interview 1,2025-12-07,3
EVTR000036,APP002728,Rejected,2025-12-11,5
EVT0007615,APP002729,Application Submitted,2025-10-30,1
EVT0007616,APP002729,Rejected,2025-11-04,2
EVT0007617,APP002730,Application Submitted,2024-09-21,1
EVT0007618,APP002730,Rejected,2024-09-28,2
EVT0007619,APP002731,Application Submitted,2025-07-30,1
EVT0007620,APP002731,Rejected,2025-08-06,2
EVT0007621,APP002732,Application Submitted,2025-02-23,1
EVT0007622,APP002732,Rejected,2025-02-25,2
EVT0007623,APP002733,Application Submitted,2025-08-09,1
EVT0007624,APP002733,Rejected,2025-08-11,2
EVT0007625,APP002734,Application Submitted,2025-04-24,1
EVT0007626,APP002734,Recruiter Screen,2025-04-29,2
EVT0007627,APP002734,Rejected,2025-05-02,3
EVT0007628,APP002735,Application Submitted,2024-03-31,1
EVT0007629,APP002735,Recruiter Screen,2024-04-02,2
EVT0007630,APP002735,Interview 1,2024-04-18,3
EVT0007631,APP002735,Rejected,2024-04-22,4
EVT0007632,APP002736,Application Submitted,2025-01-09,1
EVT0007633,APP002736,Recruiter Screen,2025-01-17,2
EVT0007634,APP002736,Interview 1,2025-02-03,3
EVT0007635,APP002736,Rejected,2025-02-07,4
EVT0007636,APP002737,Application Submitted,2024-09-30,1
EVT0007637,APP002737,Recruiter Screen,2024-10-02,2
EVT0007638,APP002737,Rejected,2024-10-05,3
EVT0007639,APP002738,Application Submitted,2024-08-03,1
EVT0007640,APP002738,Recruiter Screen,2024-08-09,2
EVT0007641,APP002738,Interview 1,2024-08-22,3
EVT0007642,APP002738,Interview 2,2024-09-01,4
EVT0007643,APP002738,Offer,2024-09-06,5
EVT0007644,APP002738,Hired,2024-09-15,6
EVT0007645,APP002739,Application Submitted,2025-10-20,1
EVT0007646,APP002739,Recruiter Screen,2025-10-25,2
EVT0007647,APP002739,Interview 1,2025-11-13,3
EVT0007648,APP002739,Rejected,2025-11-19,4
EVT0007649,APP002740,Application Submitted,2025-04-10,1
EVT0007650,APP002740,Rejected,2025-04-12,2
EVT0007651,APP002741,Application Submitted,2024-11-01,1
EVT0007652,APP002741,Rejected,2024-11-04,2
EVT0007653,APP002742,Application Submitted,2025-06-19,1
EVT0007654,APP002742,Rejected,2025-06-24,2
EVT0007655,APP002743,Application Submitted,2025-03-31,1
EVT0007656,APP002743,Rejected,2025-04-04,2
EVT0007657,APP002744,Application Submitted,2024-10-19,1
EVT0007658,APP002744,Rejected,2024-10-20,2
EVT0007659,APP002745,Application Submitted,2025-05-07,1
EVT0007660,APP002745,Recruiter Screen,2025-05-13,2
EVT0007661,APP002745,Interview 1,2025-05-20,3
EVT0007662,APP002745,Rejected,2025-05-26,4
EVT0007663,APP002746,Application Submitted,2025-07-21,1
EVT0007664,APP002746,Rejected,2025-07-25,2
EVT0007665,APP002747,Application Submitted,2025-05-27,1
EVT0007666,APP002747,Rejected,2025-05-29,2
EVT0007667,APP002748,Application Submitted,2025-09-06,1
EVT0007668,APP002748,Recruiter Screen,2025-09-11,2
EVT0007669,APP002748,Interview 1,2025-09-16,3
EVT0007670,APP002748,Rejected,2025-09-21,4
EVT0007671,APP002749,Application Submitted,2025-02-24,1
EVT0007672,APP002749,Rejected,2025-03-03,2
EVT0007673,APP002750,Application Submitted,2025-07-09,1
EVT0007674,APP002750,Rejected,2025-07-10,2
EVT0007675,APP002751,Application Submitted,2025-03-07,1
EVT0007676,APP002751,Rejected,2025-03-13,2
EVT0007677,APP002752,Application Submitted,2025-07-25,1
EVT0007678,APP002752,Recruiter Screen,2025-08-01,2
EVT0007679,APP002752,Rejected,2025-08-02,3
EVT0007680,APP002753,Application Submitted,2024-08-19,1
EVT0007681,APP002753,Recruiter Screen,2024-08-25,2
EVT0007682,APP002753,Interview 1,2024-08-30,3
EVT0007683,APP002753,Rejected,2024-09-02,4
EVT0007684,APP002754,Application Submitted,2025-07-28,1
EVT0007685,APP002754,Recruiter Screen,2025-08-04,2
EVT0007686,APP002754,Rejected,2025-08-09,3
EVT0007687,APP002755,Application Submitted,2025-06-20,1
EVT0007688,APP002755,Recruiter Screen,2025-06-21,2
EVT0007689,APP002755,Interview 1,2025-07-01,3
EVT0007690,APP002755,Rejected,2025-07-08,4
EVT0007691,APP002756,Application Submitted,2025-04-26,1
EVT0007692,APP002756,Rejected,2025-05-03,2
EVT0007693,APP002757,Application Submitted,2025-09-21,1
EVT0007694,APP002757,Recruiter Screen,2025-09-24,2
EVT0007695,APP002757,Rejected,2025-09-27,3
EVT0007696,APP002758,Application Submitted,2024-04-17,1
EVT0007697,APP002758,Recruiter Screen,2024-04-26,2
EVT0007698,APP002758,Rejected,2024-04-28,3
EVT0007699,APP002759,Application Submitted,2025-04-29,1
EVT0007700,APP002759,Recruiter Screen,2025-05-08,2
EVT0007701,APP002759,Rejected,2025-05-11,3
EVT0007702,APP002760,Application Submitted,2025-09-03,1
EVT0007703,APP002760,Recruiter Screen,2025-09-07,2
EVT0007704,APP002760,Rejected,2025-09-09,3
EVT0007705,APP002761,Application Submitted,2025-07-24,1
EVT0007706,APP002761,Rejected,2025-07-30,2
EVT0007707,APP002762,Application Submitted,2025-09-05,1
EVT0007708,APP002762,Recruiter Screen,2025-09-13,2
EVT0007709,APP002762,Rejected,2025-09-17,3
EVT0007710,APP002763,Application Submitted,2024-10-08,1
EVT0007711,APP002763,Rejected,2024-10-15,2
EVT0007712,APP002764,Application Submitted,2025-04-10,1
EVT0007713,APP002764,Recruiter Screen,2025-04-14,2
EVT0007714,APP002764,Rejected,2025-04-17,3
EVT0007715,APP002765,Application Submitted,2025-02-18,1
EVT0007716,APP002765,Rejected,2025-02-21,2
EVT0007717,APP002766,Application Submitted,2025-06-20,1
EVT0007718,APP002766,Recruiter Screen,2025-06-28,2
EVT0007719,APP002766,Interview 1,2025-07-14,3
EVT0007720,APP002766,Rejected,2025-07-15,4
EVT0007721,APP002767,Application Submitted,2024-10-03,1
EVT0007722,APP002767,Rejected,2024-10-05,2
EVT0007723,APP002768,Application Submitted,2025-07-17,1
EVT0007724,APP002768,Recruiter Screen,2025-07-21,2
EVT0007725,APP002768,Rejected,2025-07-24,3
EVT0007726,APP002769,Application Submitted,2025-05-04,1
EVT0007727,APP002769,Recruiter Screen,2025-05-09,2
EVT0007728,APP002769,Interview 1,2025-05-22,3
EVT0007729,APP002769,Rejected,2025-05-26,4
EVT0007730,APP002770,Application Submitted,2024-12-25,1
EVT0007731,APP002770,Rejected,2025-01-01,2
EVT0007732,APP002771,Application Submitted,2024-07-18,1
EVT0007733,APP002771,Recruiter Screen,2024-07-25,2
EVT0007734,APP002771,Interview 1,2024-08-15,3
EVT0007735,APP002771,Rejected,2024-08-21,4
EVT0007736,APP002772,Application Submitted,2024-03-28,1
EVT0007737,APP002772,Rejected,2024-04-03,2
EVT0007738,APP002773,Application Submitted,2025-01-03,1
EVT0007739,APP002773,Recruiter Screen,2025-01-08,2
EVT0007740,APP002773,Rejected,2025-01-12,3
EVT0007741,APP002774,Application Submitted,2024-11-06,1
EVT0007742,APP002774,Recruiter Screen,2024-11-13,2
EVT0007743,APP002774,Rejected,2024-11-15,3
EVT0007744,APP002775,Application Submitted,2025-04-16,1
EVT0007745,APP002775,Recruiter Screen,2025-04-21,2
EVT0007746,APP002775,Interview 1,2025-05-02,3
EVT0007747,APP002775,Rejected,2025-05-06,4
EVT0007748,APP002776,Application Submitted,2025-09-22,1
EVT0007749,APP002776,Rejected,2025-09-26,2
EVT0007750,APP002777,Application Submitted,2024-04-13,1
EVT0007751,APP002777,Recruiter Screen,2024-04-15,2
EVT0007752,APP002777,Interview 1,2024-04-28,3
EVT0007753,APP002777,Rejected,2024-04-30,4
EVT0007754,APP002778,Application Submitted,2025-06-11,1
EVT0007755,APP002778,Rejected,2025-06-19,2
EVT0007756,APP002779,Application Submitted,2025-10-06,1
EVT0007757,APP002779,Recruiter Screen,2025-10-08,2
EVT0007758,APP002779,Interview 1,2025-10-22,3
EVT0007759,APP002779,Rejected,2025-10-27,4
EVT0007760,APP002780,Application Submitted,2025-06-28,1
EVT0007761,APP002780,Rejected,2025-06-29,2
EVT0007762,APP002781,Application Submitted,2025-03-21,1
EVT0007763,APP002781,Rejected,2025-03-23,2
EVT0007764,APP002782,Application Submitted,2024-09-08,1
EVT0007765,APP002782,Rejected,2024-09-13,2
EVT0007766,APP002783,Application Submitted,2024-04-17,1
EVT0007767,APP002783,Rejected,2024-04-20,2
EVT0007768,APP002784,Application Submitted,2025-05-26,1
EVT0007769,APP002784,Recruiter Screen,2025-05-31,2
EVT0007770,APP002784,Rejected,2025-06-01,3
EVT0007771,APP002785,Application Submitted,2024-10-30,1
EVT0007772,APP002785,Recruiter Screen,2024-11-09,2
EVT0007773,APP002785,Rejected,2024-11-10,3
EVT0007774,APP002786,Application Submitted,2024-12-21,1
EVT0007775,APP002786,Rejected,2024-12-26,2
EVT0007776,APP002787,Application Submitted,2025-02-04,1
EVT0007777,APP002787,Recruiter Screen,2025-02-12,2
EVT0007778,APP002787,Rejected,2025-02-13,3
EVT0007779,APP002788,Application Submitted,2025-02-03,1
EVT0007780,APP002788,Recruiter Screen,2025-02-04,2
EVT0007781,APP002788,Rejected,2025-02-08,3
EVT0007782,APP002789,Application Submitted,2024-12-16,1
EVT0007783,APP002789,Rejected,2024-12-17,2
EVT0007784,APP002790,Application Submitted,2025-10-01,1
EVT0007785,APP002790,Recruiter Screen,2025-10-08,2
EVT0007786,APP002790,Interview 1,2025-10-23,3
EVT0007787,APP002790,Interview 2,2025-10-27,4
EVT0007788,APP002790,Offer,2025-11-04,5
EVT0007789,APP002790,Hired,2025-11-08,6
EVT0007790,APP002791,Application Submitted,2025-05-15,1
EVT0007791,APP002791,Recruiter Screen,2025-05-23,2
EVT0007792,APP002791,Interview 1,2025-06-05,3
EVT0007793,APP002791,Rejected,2025-06-07,4
EVT0007794,APP002792,Application Submitted,2025-12-25,1
EVT0007795,APP002792,Recruiter Screen,2026-01-01,2
EVT0007796,APP002792,Rejected,2026-01-03,3
EVT0007797,APP002793,Application Submitted,2025-07-15,1
EVT0007798,APP002793,Rejected,2025-07-20,2
EVT0007799,APP002794,Application Submitted,2024-12-17,1
EVT0007800,APP002794,Recruiter Screen,2024-12-20,2
EVT0007801,APP002794,Interview 1,2024-12-30,3
EVT0007802,APP002794,Rejected,2025-01-01,4
EVT0007803,APP002795,Application Submitted,2024-10-03,1
EVT0007804,APP002795,Rejected,2024-10-05,2
EVT0007805,APP002796,Application Submitted,2025-04-20,1
EVT0007806,APP002796,Recruiter Screen,2025-04-21,2
EVT0007807,APP002796,Interview 1,2025-04-27,3
EVT0007808,APP002796,Rejected,2025-05-02,4
EVT0007809,APP002797,Application Submitted,2025-05-14,1
EVT0007810,APP002797,Recruiter Screen,2025-05-20,2
EVT0007811,APP002797,Interview 1,2025-05-25,3
EVT0007812,APP002797,Interview 2,2025-06-05,4
EVT0007813,APP002797,Offer,2025-06-09,5
EVT0007814,APP002797,Offer Declined,2025-06-16,6
EVT0007815,APP002798,Application Submitted,2024-06-05,1
EVT0007816,APP002798,Rejected,2024-06-07,2
EVT0007817,APP002799,Application Submitted,2024-07-10,1
EVT0007818,APP002799,Recruiter Screen,2024-07-18,2
EVT0007819,APP002799,Interview 1,2024-07-28,3
EVT0007820,APP002799,Rejected,2024-07-29,4
EVT0007821,APP002800,Application Submitted,2024-10-06,1
EVT0007822,APP002800,Rejected,2024-10-10,2
EVT0007823,APP002801,Application Submitted,2025-05-15,1
EVT0007824,APP002801,Rejected,2025-05-16,2
EVT0007825,APP002802,Application Submitted,2024-08-14,1
EVT0007826,APP002802,Recruiter Screen,2024-08-18,2
EVT0007827,APP002802,Rejected,2024-08-21,3
EVT0007828,APP002803,Application Submitted,2024-05-22,1
EVT0007829,APP002803,Recruiter Screen,2024-05-23,2
EVT0007830,APP002803,Interview 1,2024-06-02,3
EVT0007831,APP002803,Interview 2,2024-06-06,4
EVT0007832,APP002803,Offer,2024-06-12,5
EVT0007833,APP002803,Offer Declined,2024-06-14,6
EVT0007834,APP002804,Application Submitted,2025-07-23,1
EVT0007835,APP002804,Rejected,2025-07-25,2
EVT0007836,APP002805,Application Submitted,2025-05-22,1
EVT0007837,APP002805,Rejected,2025-05-23,2
EVT0007838,APP002806,Application Submitted,2024-07-24,1
EVT0007839,APP002806,Rejected,2024-07-29,2
EVT0007840,APP002807,Application Submitted,2025-03-17,1
EVT0007841,APP002807,Rejected,2025-03-18,2
EVT0007842,APP002808,Application Submitted,2025-08-09,1
EVT0007843,APP002808,Recruiter Screen,2025-08-15,2
EVT0007844,APP002808,Rejected,2025-08-20,3
EVT0007845,APP002809,Application Submitted,2024-08-04,1
EVT0007846,APP002809,Recruiter Screen,2024-08-11,2
EVT0007847,APP002809,Interview 1,2024-08-28,3
EVT0007848,APP002809,Interview 2,2024-09-02,4
EVTR000037,APP002809,Rejected,2024-09-11,5
EVT0007851,APP002810,Application Submitted,2024-08-07,1
EVT0007852,APP002810,Recruiter Screen,2024-08-08,2
EVT0007853,APP002810,Interview 1,2024-08-13,3
EVT0007854,APP002810,Rejected,2024-08-16,4
EVT0007855,APP002811,Application Submitted,2025-05-06,1
EVT0007856,APP002811,Recruiter Screen,2025-05-12,2
EVT0007857,APP002811,Interview 1,2025-05-25,3
EVT0007858,APP002811,Interview 2,2025-05-30,4
EVT0007859,APP002811,Offer,2025-06-05,5
EVT0007860,APP002811,Hired,2025-06-13,6
EVT0007861,APP002812,Application Submitted,2025-03-15,1
EVT0007862,APP002812,Rejected,2025-03-23,2
EVT0007863,APP002813,Application Submitted,2025-01-14,1
EVT0007864,APP002813,Rejected,2025-01-15,2
EVT0007865,APP002814,Application Submitted,2025-09-17,1
EVT0007866,APP002814,Rejected,2025-09-20,2
EVT0007867,APP002815,Application Submitted,2025-01-01,1
EVT0007868,APP002815,Rejected,2025-01-08,2
EVT0007869,APP002816,Application Submitted,2024-06-08,1
EVT0007870,APP002816,Recruiter Screen,2024-06-16,2
EVT0007871,APP002816,Rejected,2024-06-20,3
EVT0007872,APP002817,Application Submitted,2025-05-19,1
EVT0007873,APP002817,Recruiter Screen,2025-05-20,2
EVT0007874,APP002817,Rejected,2025-05-23,3
EVT0007875,APP002818,Application Submitted,2024-05-31,1
EVT0007876,APP002818,Rejected,2024-06-05,2
EVT0007877,APP002819,Application Submitted,2024-09-24,1
EVT0007878,APP002819,Recruiter Screen,2024-10-02,2
EVT0007879,APP002819,Interview 1,2024-10-15,3
EVTR000038,APP002819,Rejected,2024-10-21,5
EVT0007882,APP002820,Application Submitted,2024-09-24,1
EVT0007883,APP002820,Recruiter Screen,2024-09-30,2
EVT0007884,APP002820,Rejected,2024-10-03,3
EVT0007885,APP002821,Application Submitted,2024-12-02,1
EVT0007886,APP002821,Recruiter Screen,2024-12-11,2
EVT0007887,APP002821,Interview 1,2024-12-31,3
EVT0007888,APP002821,Interview 2,2025-01-08,4
EVTR000039,APP002821,Rejected,2025-01-16,5
EVT0007891,APP002822,Application Submitted,2024-06-05,1
EVT0007892,APP002822,Rejected,2024-06-13,2
EVT0007893,APP002823,Application Submitted,2025-01-02,1
EVT0007894,APP002823,Rejected,2025-01-09,2
EVT0007895,APP002824,Application Submitted,2025-02-12,1
EVT0007896,APP002824,Recruiter Screen,2025-02-18,2
EVT0007897,APP002824,Interview 1,2025-02-27,3
EVT0007898,APP002824,Rejected,2025-03-01,4
EVT0007899,APP002825,Application Submitted,2024-03-13,1
EVT0007900,APP002825,Recruiter Screen,2024-03-21,2
EVT0007901,APP002825,Interview 1,2024-04-07,3
EVT0007902,APP002825,Withdrawn,2024-04-09,4
EVT0007903,APP002826,Application Submitted,2024-08-12,1
